,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent
1369,39,test,294931,Dersaadet Hotel Istanbul,1948202,Basileus Hotel,refs_comm,0,E039RC00N001,The staff are friendly and couldn't seem to do enough to help with anything.,E039RC00N001_001,The staff couldn't seem to do enough to help with anything.
1370,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N000,The hotel is particularly good value for money.,E040RA00N000_000,The hotel is good value for money.
1371,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N001,The location is central and close to the City Hall.,E040RA00N001_000,The location is central.
1372,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N001,The location is central and close to the City Hall.,E040RA00N001_001,The location is close to the City Hall.
1373,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N002,There is also a Burger King and a 7 Eleven convenience store nearby.,E040RA00N002_000,There is a Burger King nearby.
1374,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N002,There is also a Burger King and a 7 Eleven convenience store nearby.,E040RA00N002_001,There is a 7 Eleven convenience store nearby.
1375,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N003,The rooms in the hotel were clean but the decor was a little outdated and the rooms were too cold.,E040RA00N003_000,The rooms in the hotel were clean.
1376,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N003,The rooms in the hotel were clean but the decor was a little outdated and the rooms were too cold.,E040RA00N003_001,The decor was a little outdated.
1377,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N003,The rooms in the hotel were clean but the decor was a little outdated and the rooms were too cold.,E040RA00N003_002,The rooms were too cold.
1378,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N004,The buffet breakfasts and dinners in this hotel is absolutely superb and there is even an a la carte lunch option.,E040RA00N004_000,The buffet breakfasts and dinners in this hotel are absolutely superb.
1379,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N004,The buffet breakfasts and dinners in this hotel is absolutely superb and there is even an a la carte lunch option.,E040RA00N004_001,There is even an a la carte lunch option.
1380,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N005,"If that wasn't enough there is a great bar on the ground floor with really good tasty food, too.",E040RA00N005_000,There is a great bar on the ground floor.
1381,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N005,"If that wasn't enough there is a great bar on the ground floor with really good tasty food, too.",E040RA00N005_001,The bar serves really good tasty food.
1382,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N006,The internet provided at the hotel was of poor quality because it was so unreliable and you had to put a down-payment just to connect.,E040RA00N006_000,The internet provided at the hotel was of poor quality.
1383,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N006,The internet provided at the hotel was of poor quality because it was so unreliable and you had to put a down-payment just to connect.,E040RA00N006_001,The internet was unreliable.
1384,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N006,The internet provided at the hotel was of poor quality because it was so unreliable and you had to put a down-payment just to connect.,E040RA00N006_002,You had to put a down-payment just to connect.
1385,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N007,"However, there is a pool here at the hotel and that's really clean and of good quality.",E040RA00N007_000,There is a pool at the hotel.
1386,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N007,"However, there is a pool here at the hotel and that's really clean and of good quality.",E040RA00N007_001,The pool is really clean.
1387,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_a,0,E040RA00N007,"However, there is a pool here at the hotel and that's really clean and of good quality.",E040RA00N007_002,The pool is of good quality.
1388,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N000,This stunning hotel will blow your mind because it is so majestic and great.,E040RB00N000_000,This hotel is stunning.
1389,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N000,This stunning hotel will blow your mind because it is so majestic and great.,E040RB00N000_001,This hotel will blow your mind.
1390,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N000,This stunning hotel will blow your mind because it is so majestic and great.,E040RB00N000_002,This hotel is majestic and great.
1391,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N001,If you stay here you will want to return again and again.,E040RB00N001_000,If you stay here.
1392,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N001,If you stay here you will want to return again and again.,E040RB00N001_001,You will want to return again and again.
1393,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N002,The location here is great especially because the subway is easy to reach on foot.,E040RB00N002_000,The location here is great.
1394,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N002,The location here is great especially because the subway is easy to reach on foot.,E040RB00N002_001,The subway is easy to reach on foot.
1395,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N003,"The rooms of the hotel were adequate but the toilet, bed and television were on the upper floor of the room.",E040RB00N003_000,The rooms of the hotel were adequate.
1396,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N003,"The rooms of the hotel were adequate but the toilet, bed and television were on the upper floor of the room.",E040RB00N003_001,"The toilet, bed, and television were on the upper floor of the room."
1397,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N004,The free-flowing champagne provided during tea made up for the disappointing food.,E040RB00N004_000,The free-flowing champagne was provided during tea.
1398,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N004,The free-flowing champagne provided during tea made up for the disappointing food.,E040RB00N004_001,The food was disappointing.
1399,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N005,The exterior of the Fullerton Hotel is particularly beautiful at night.,E040RB00N005_000,The Fullerton Hotel has a beautiful exterior.
1400,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_b,0,E040RB00N005,The exterior of the Fullerton Hotel is particularly beautiful at night.,E040RB00N005_001,The exterior is particularly beautiful at night.
1401,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_comm,0,E040RC00N000,The hotel is closely located to the MRT.,E040RC00N000_000,The hotel is located close to the MRT.
1402,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_comm,0,E040RC00N001,The service from the staff here is unbeatable as they are all very friendly and love to offer suggestions when asked.,E040RC00N001_000,The service from the staff here is unbeatable.
1403,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_comm,0,E040RC00N001,The service from the staff here is unbeatable as they are all very friendly and love to offer suggestions when asked.,E040RC00N001_001,The staff are all very friendly.
1404,40,test,306156,Grand Pacific Hotel,306173,Fullerton Hotel Singapore,refs_comm,0,E040RC00N001,The service from the staff here is unbeatable as they are all very friendly and love to offer suggestions when asked.,E040RC00N001_002,The staff love to offer suggestions when asked.
1405,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N000,The hotel's furnishings is a bit outdated and need updating but it was very clean.,E041RA00N000_000,The hotel's furnishings are a bit outdated and need updating.
1406,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N000,The hotel's furnishings is a bit outdated and need updating but it was very clean.,E041RA00N000_001,The hotel was very clean.
1407,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N001,"This hotel has great central location; it is very close to many attractions, like MRT, Clarke Quay , and the National Museum.",E041RA00N001_000,This hotel has a great central location.
1408,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N001,"This hotel has great central location; it is very close to many attractions, like MRT, Clarke Quay , and the National Museum.",E041RA00N001_001,It is very close to many attractions.
1409,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N001,"This hotel has great central location; it is very close to many attractions, like MRT, Clarke Quay , and the National Museum.",E041RA00N001_002,"The attractions include MRT, Clarke Quay, and the National Museum."
1410,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N002,The bed was comfortable and the full size bath was a nice bonus.,E041RA00N002_000,The bed was comfortable.
1411,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N002,The bed was comfortable and the full size bath was a nice bonus.,E041RA00N002_001,The full size bath was a nice bonus.
1412,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N003,The isolation is bad so the elevator and neighbor speaking could be heard very clearly.,E041RA00N003_000,The isolation is bad.
1413,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N003,The isolation is bad so the elevator and neighbor speaking could be heard very clearly.,E041RA00N003_001,The elevator could be heard very clearly.
1414,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N003,The isolation is bad so the elevator and neighbor speaking could be heard very clearly.,E041RA00N003_002,The neighbor speaking could be heard very clearly.
1415,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N004,The other downside is the lack of style and no wifi in the room.,E041RA00N004_000,The downside is the lack of style.
1416,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N004,The other downside is the lack of style and no wifi in the room.,E041RA00N004_001,There is no wifi in the room.
1417,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N005,Disappointing breakfast.,E041RA00N005_000 ,Disappointing breakfast.
1418,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N006,Very limited choices with no fresh fruit.,E041RA00N006_000,The choices are very limited.
1419,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N006,Very limited choices with no fresh fruit.,E041RA00N006_001,There is no fresh fruit.
1420,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N007,This hotel has a very small pool.,E041RA00N007_000,This hotel has a pool.
1421,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N007,This hotel has a very small pool.,E041RA00N007_001,The pool is very small.
1422,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N000,"The hotel is an amazing 'Las Vegas style' building, with a shopping centre and convention centre attached to it.",E041RB00N000_000,The hotel is an amazing 'Las Vegas style' building.
1423,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N000,"The hotel is an amazing 'Las Vegas style' building, with a shopping centre and convention centre attached to it.",E041RB00N000_001,There is a shopping centre attached to it.
1424,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N000,"The hotel is an amazing 'Las Vegas style' building, with a shopping centre and convention centre attached to it.",E041RB00N000_002,There is a convention centre attached to it.
1425,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N001,"The hotel is definitely recommended, but there are possibly more personal venues to stay at whilst in Singapore.",E041RB00N001_000,The hotel is definitely recommended.
1426,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N001,"The hotel is definitely recommended, but there are possibly more personal venues to stay at whilst in Singapore.",E041RB00N001_001,There are possibly more personal venues to stay at whilst in Singapore.
1427,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N002,The location is pretty great with a mall close-by too.,E041RB00N002_000,The location is pretty great.
1428,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N002,The location is pretty great with a mall close-by too.,E041RB00N002_001,There is a mall close-by.
1429,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N003,"The club room was quite fantastic although a little bit noisy because of the traffic, however the decor was contemporary and room nice and spacious.",E041RB00N003_000,The club room was quite fantastic.
